seller_id,seller_city,seller_state,orders,gmv,on_time_delivery_rate,avg_review_score,cancellation_rate,revenue_growth_rate,performance_score,risk_tier
95ec4458365c4d11f452ccf538377619,limeira,SP,27,16124.01,0.9677,4.27,0.0,1.0197,94.33,low_risk
d9bd94811c3338dceb4181f3dbc0c73e,sao paulo,SP,54,30728.44,0.8852,4.82,0.0,1.3397,94.33,low_risk
55dedd83e501d8248880557d9073cbfd,rio de janeiro,RJ,8,1166.09,1.0,4.89,0.0,0.0,94.34,low_risk
5bc237df65098fe211bb4818f4d26d78,uberlandia,MG,2,367.78,1.0,4.5,0.0,0.4687,94.34,low_risk
84deb808079d1be601c209c1e771b1cc,curitiba,PR,2,116.28,1.0,5.0,0.0,-0.1329,94.34,low_risk
25e47381a6c510ddeb36084e33b89f0c,praia grande,SP,16,3143.42,1.0,4.06,0.0,1.6647,94.36,low_risk
5721089ba9214e80074f27d5a03fc0eb,sao paulo,SP,5,625.14,1.0,5.0,0.0,-0.1287,94.36,low_risk
d66c305afaec317ebee552073a674429,ribeirao das neves,MG,41,24342.8,0.9773,4.4,0.0213,0.8621,94.38,low_risk
e0a366315b1b726b6c7832d664c0f530,sao paulo,SP,43,105887.21,0.9608,4.33,0.0,1.7841,94.41,low_risk
365e445f796710c3431557e85caa25db,sao paulo,SP,4,3582.9,1.0,4.4,0.0,0.6039,94.42,low_risk
ba90964cff9b9e0e6f32b23b82465f7b,guarulhos,SP,38,318664.5,0.9474,4.42,0.0,8.7901,94.42,low_risk
aafe36600ce604f205b86b5084d3d767,sao jose,SC,129,221790.8,0.9542,4.38,0.0,2.2377,94.45,low_risk
f7496d659ca9fdaf323c0aae84176632,sao paulo,SP,26,94920.16,0.9231,4.59,0.0,4.9752,94.46,low_risk
fe8055980a4ff7f64ed889c2b5926929,curitiba,PR,3,499.96,1.0,4.67,0.0,0.2888,94.46,low_risk
2ff97219cb8622eaf3cd89b7d9c09824,salto,SP,89,41062.21,0.9362,4.54,0.0104,2.6039,94.48,low_risk
a3a38f4affed601eb87a97788c949667,joinville,SC,254,667280.67,0.9538,4.39,0.0,3.4087,94.49,low_risk
1e483cc5c76fef08d3ca05f9a8af7d01,sao paulo,SP,10,1180.28,1.0,4.09,0.0,1.7017,94.54,low_risk
91f848e9f4be368f4318775aac733370,sao paulo,SP,63,50177.12,0.9714,4.28,0.0,1.8546,94.54,low_risk
013900e863eace745d3ec7614cab5b1a,curitiba,PR,23,14625.59,1.0,4.73,0.0,0.2359,94.56,low_risk
0ade5cc4a305ed7093a23f68ca47519c,curitiba,PR,2,402.54,1.0,5.0,0.0,-0.0884,94.56,low_risk
29e6e05b65f93bc224c644319dc52ecf,juiz de fora,MG,4,1676.76,1.0,4.75,0.0,0.2123,94.56,low_risk
7299e27ed73d2ad986de7f7c77d919fa,araguari,MG,338,748459.44,0.9525,4.42,0.0028,2.6825,94.56,low_risk
74871d19219c7d518d0090283e03c137,sao paulo,SP,6,2551.64,1.0,5.0,0.0,-0.0831,94.58,low_risk
b1a81260566c1bac3114a6d124413f27,carazinho,RS,51,61501.2,0.9815,4.22,0.0,3.1032,94.58,low_risk
d9a84e1403de8da0c3aa531d6d108ba6,sao paulo,SP,54,15101.38,0.9483,4.56,0.0,0.8571,94.58,low_risk
381c83fdca332ea6afd896da20bf6e4a,curitiba,PR,46,108615.13,0.9565,4.39,0.0,1.3865,94.6,low_risk
41b14765bd56c8ad10971074380f9c0c,santo andre,SP,8,2573.15,1.0,4.1,0.0,3.6073,94.6,low_risk
6d1b9c9579132c87d2703ec38c30f2c5,curitiba,PR,4,1469.56,1.0,4.5,0.0,0.5198,94.6,low_risk
b2eecf5ea250510da76590ca79d60e5d,sao paulo,SP,9,8492.05,1.0,5.0,0.0,-0.0807,94.6,low_risk
e84ad2127668df3aafc6b73531a0beb8,sao paulo,SP,19,8916.11,0.9565,4.39,0.0,4.2194,94.6,low_risk
ff314fa6033cc68ec451c47aee2d6ba4,sao paulo,SP,2,1140.68,1.0,5.0,0.0,-0.0782,94.61,low_risk
20d83f3ef0e6925fd74bfd59170babf7,sao paulo,SP,40,60472.57,0.963,4.35,0.0,1.8108,94.62,low_risk
1660ad786c27fd935378b6192a90b417,sao bernardo do campo,SP,12,9091.4,0.9231,4.62,0.0,2.9114,94.64,low_risk
5670f4db5b62c43d542e1b2d56b0cf7c,sao paulo,SP,22,36063.25,0.9545,4.41,0.0,48.8512,94.64,low_risk
1bb2bdb95f4841f1bba2c0d2cd83d3c9,sao paulo,SP,81,92239.05,0.9277,4.59,0.0,1.52,94.65,low_risk
e88f7a2995ba184710d339c5c4bf2e30,votuporanga,SP,2,575.02,1.0,5.0,0.0,-0.0625,94.69,low_risk
0eaa7e33d73809f1f925f7d07c506cbd,santo andre,SP,15,19215.9,1.0,4.71,0.0,0.288,94.7,low_risk
2dee2ce60de9709b1a24083217181a1f,sinop,MT,54,68911.92,0.9636,4.36,0.0,14.6685,94.7,low_risk
19e0f40a907ec568c34bfac15de4f4a1,americana,SP,4,878.48,1.0,5.0,0.0,-0.0573,94.71,low_risk
113e3a788b935f48aad63e1c41dac1bd,aparecida,SP,39,16873.45,0.9583,4.4,0.0,3.6162,94.73,low_risk
a3f0b55de503387383c7b1de3ad7f678,curitiba,PR,24,39044.18,0.9615,4.38,0.0,6.1065,94.74,low_risk
d4f117125b59ce73c3302f88ee40c458,sao paulo,SP,17,8987.49,1.0,4.82,0.0,0.1662,94.75,low_risk
918f6fbcf3ab724d805867303e593a1b,valinhos,SP,2,225.16,1.0,4.33,0.0,0.7553,94.76,low_risk
cab85505710c7cb9b720bceb52b01cee,sao paulo,SP,206,300200.04,0.9755,4.29,0.0,7.9871,94.76,low_risk
0ef83d7d83ed97cd2a0049ac8be5f88a,curitiba,PR,48,54478.1,0.9818,4.25,0.0,3.2598,94.77,low_risk
60562ab00b8054280520d390c8c0045c,sao paulo,SP,17,32470.9,1.0,4.76,0.0,0.2423,94.77,low_risk
3985a3c45be355a4c57fde108bfabd1c,rolante,RS,7,2581.0,1.0,4.13,0.0,2.1071,94.78,low_risk
52a52b9f656520e99716f5bc40f661c8,sao carlos,SP,7,3724.88,1.0,4.13,0.0,5.6206,94.78,low_risk
7c5b05cbdb5542049f38d90d7815b97d,sao paulo,SP,22,5381.84,0.9565,4.42,0.0,17.1509,94.78,low_risk
4d232b78ab7ef10393dc3807d827bc0d,belo horizonte,MG,5,3379.98,1.0,4.4,0.0,0.6772,94.79,low_risk
b127efdabeffb5d559349c7b172eb75d,sao paulo,SP,10,2106.35,0.9,4.8,0.0,3.8038,94.8,low_risk
8def3db7f272735afb2ecd03aeca09a7,rio de janeiro,RJ,2,459.28,1.0,5.0,0.0,-0.0337,94.83,low_risk
01fd077212124329bac32490e8ef80d9,ribeirao preto / sao paulo,SP,31,8916.8,0.9744,4.31,0.0,1.0185,94.84,low_risk
70bf57d811208f8923b41bbd499a67a4,franco da rocha,SP,7,2609.19,1.0,4.14,0.0,2.0369,94.84,low_risk
b8bc237ba3788b23da09c0f1f3a3288c,itajai,SC,45,171832.76,0.9787,4.35,0.0,0.9213,94.85,low_risk
5d505d2298ad549e4e4e835562fa0c1e,birigui,SP,2,556.28,1.0,5.0,0.0,-0.0271,94.86,low_risk
c68fb906c8f4b4b946d8386bfa6e5467,jaboticabal,SP,45,86937.76,0.9792,4.51,0.0,0.7267,94.86,low_risk
3ea00e1dea2b0659dbaf654735929220,curitiba,PR,7,4549.79,1.0,4.86,0.0,0.143,94.88,low_risk
166e8f1381e09651983c38b1f6f91c11,imbituba,SC,2,218.0,1.0,5.0,0.0,-0.0182,94.91,low_risk
530ec6109d11eaaf87999465c6afee01,cascavel,PR,97,218962.94,0.9901,4.22,0.0,9.1267,94.92,low_risk
7354220fb240bde543b3c40c060d41e7,brasilia,DF,7,3348.52,1.0,4.57,0.0,0.499,94.92,low_risk
c03121937e54a93fcc1825c3098bbb6e,curitiba,PR,7,7187.64,1.0,5.0,0.0,-0.012,94.94,low_risk
0bae85eb84b9fb3bd773911e89288d54,itajai,SP,137,176908.8,0.9931,4.21,0.0,1.4307,94.98,low_risk
980640c45d7a4635885491d077167e4d,rio claro,SP,14,2493.32,0.9286,4.64,0.0,5.535,94.98,low_risk
003554e2dce176b5555353e4f3555ac8,goiania,GO,1,139.38,1.0,5.0,0.0,0.0,95.0,low_risk
00ab3eff1b5192e5f1a63bcecfee11c8,sao paulo,SP,1,110.08,1.0,5.0,0.0,0.0,95.0,low_risk
00d8b143d12632bad99c0ad66ad52825,belo horizonte,MG,1,137.1,1.0,5.0,0.0,0.0,95.0,low_risk
01266d4c46afa519678d16a8b683d325,curitiba,PR,3,137.48,1.0,5.0,0.0,0.0,95.0,low_risk
028872bfa080090a9d0abd4f1af168f8,ribeirao das neves,MG,1,117.87,1.0,5.0,0.0,0.0,95.0,low_risk
044668ccd5316b12a7cf0d54a156e3e9,osasco,SP,3,191.35,1.0,5.0,0.0,0.0,95.0,low_risk
04ee0ec01589969663ba5967c0e0bdc0,lajeado,RS,1,314.32,1.0,5.0,0.0,0.0,95.0,low_risk
05a48cc8859962767935ab9087417fbb,sao paulo,SP,1,59.39,1.0,5.0,0.0,0.0,95.0,low_risk
08d1c9478fb0d7d7fcac9c0da4e82fc7,belo horizonte,MG,1,605.57,1.0,5.0,0.0,0.0,95.0,low_risk
0936e1837d0c79253456bbb2ffaaef10,sao paulo,SP,1,70.02,1.0,5.0,0.0,0.0,95.0,low_risk
09bad886111255c5b5030314fc7f1a4a,sao paulo,SP,5,560.36,1.0,5.0,0.0,0.0,95.0,low_risk
0a198e95d32b1be2da9424c962a6ebfa,contagem,MG,1,86.67,1.0,5.0,0.0,0.0,95.0,low_risk
0af2ab31141893d26aca5a404a537dab,sao paulo,SP,1,74.51,1.0,5.0,0.0,0.0,95.0,low_risk
0b1ca3ef18a63d7eb0c8897fa0849c08,sao roque,SP,1,62.87,1.0,5.0,0.0,0.0,95.0,low_risk
0b36063d5818f81ccb94b54adfaebbf5,jaragua do sul,SC,1,783.0,1.0,5.0,0.0,0.0,95.0,low_risk
0b46f784306be7200ca1700aa55d819f,belo horizonte,MG,1,30.86,1.0,5.0,0.0,0.0,95.0,low_risk
0bb27263628258b8111a0262769fa9db,sao paulo,SP,1,33.16,1.0,5.0,0.0,0.0,95.0,low_risk
0ee4fb99ac55ffbbc98795aa01b7f8fa,santana de parnaiba,SP,1,70.93,1.0,5.0,0.0,0.0,95.0,low_risk
0f519b0d2e5eb2227c93dd25038bfc01,ibitinga,SP,1,102.9,1.0,5.0,0.0,0.0,95.0,low_risk
0f94588695d71662beec8d883ffacf09,florianopolis,SC,1,27.59,1.0,5.0,0.0,0.0,95.0,low_risk
11742f81550ac064cc9a40f67151d9ad,catanduva,SP,2,831.01,1.0,5.0,0.0,0.0,95.0,low_risk
11fb6f6d341adbe19e81733701704635,sao paulo,SP,3,1596.66,1.0,5.0,0.0,0.0,95.0,low_risk
13e85aac53340018b40c2af68001b7e0,pedreira,SP,1,31.92,1.0,5.0,0.0,0.0,95.0,low_risk
164a5a8794e6d42e14f55e447b12a3bc,guaira,PR,1,136.76,1.0,5.0,0.0,0.0,95.0,low_risk
16bdc8cefd0e32a6f0824d296c5ad14a,sp,SP,1,61.08,1.0,5.0,0.0,0.0,95.0,low_risk
1703bc09972dab9782e7a9194943b69f,minas gerais,MG,1,356.11,1.0,5.0,0.0,0.0,95.0,low_risk
173d56ffbd4c56cb80fc3615487d712b,sao vicente,SP,2,397.61,1.0,5.0,0.0,0.0,95.0,low_risk
1746c1ae87ac63d530c7c943d0ac42e2,santana de parnaiba,SP,1,252.35,1.0,5.0,0.0,0.0,95.0,low_risk
1927cdb9fa74f5270097f6250e8e8f34,marilia,SP,1,178.92,1.0,5.0,0.0,0.0,95.0,low_risk
19a7c9f66ffa6452ff4b4c0cca71da27,itaipulandia,PR,1,338.74,1.0,5.0,0.0,0.0,95.0,low_risk
1a8e2d9c38b84a9702ac7922924b0573,araquari,SC,1,97.0,1.0,5.0,0.0,0.0,95.0,low_risk
1b61fb1f0f2185d89e9a126c498e9cc7,maringa,PR,1,65.81,1.0,5.0,0.0,0.0,95.0,low_risk
1c742ac33582852aaf3bcfbf5893abcf,belo horizonte,MG,1,113.69,1.0,5.0,0.0,0.0,95.0,low_risk
1c83418358f249c9d6affa52d579db0e,sao paulo,SP,1,39.42,1.0,5.0,0.0,0.0,95.0,low_risk
1cbcd2ee0afb3fc09963b87eb65e7e4f,curitiba,PR,1,130.65,1.0,5.0,0.0,0.0,95.0,low_risk
1d0646a72178a6fb37ee8082140e06ec,joinville,SC,2,195.24,1.0,5.0,0.0,0.0,95.0,low_risk
1d953075c2f0dd990bacf27b83b330f1,belo horizonte,MG,1,78.32,1.0,5.0,0.0,0.0,95.0,low_risk
2039c5e51785b5dde7cf93ccb3b7be2c,guaira,SP,1,173.68,1.0,5.0,0.0,0.0,95.0,low_risk
204b4e07bddef3c9b317f70189135b22,borda da mata,MG,1,88.13,1.0,5.0,0.0,0.0,95.0,low_risk
2075d8cd4dd63ff12df0749a5866bb06,curitiba,PR,3,242.23,1.0,5.0,0.0,0.0,95.0,low_risk
2235cf78d3e2073a88146a9cb60f0dd0,sao paulo,SP,1,204.76,1.0,5.0,0.0,0.0,95.0,low_risk
247587846358bb1d2e4c6522020b36fe,sao jose do rio preto,SP,1,121.51,1.0,5.0,0.0,0.0,95.0,low_risk
24c1de8d9551c0b4fbc53317d53efda8,serra redonda,PB,1,412.12,1.0,5.0,0.0,0.0,95.0,low_risk
258447aad3f7b01e2643c89f64dc5647,cianorte,PR,1,71.45,1.0,5.0,0.0,0.0,95.0,low_risk
26562f211dd1364af2a8596dc945e8ae,sao bernardo do campo,SP,2,115.11,1.0,5.0,0.0,0.0,95.0,low_risk
265fdc289dffa9f1ad801c74f7d0de47,jaci,SP,1,546.55,1.0,5.0,0.0,0.0,95.0,low_risk
26e2e5033827d2ba53929f43e03d8ffe,sao paulo,SP,1,154.78,1.0,5.0,0.0,0.0,95.0,low_risk
270572bb714b00531be85e16e1550f26,maua,SP,1,111.76,1.0,5.0,0.0,0.0,95.0,low_risk
28872dc528e978a639754bc8c2ce5a4c,caxias do sul,RS,1,1038.9,1.0,5.0,0.0,0.0,95.0,low_risk
28a26ebce31d5918b181ede016fd693b,belo horizonte,MG,1,47.04,1.0,5.0,0.0,0.0,95.0,low_risk
29c322e3f09f886f8bacbe91dfbd979e,santa maria,RS,1,105.57,1.0,5.0,0.0,0.0,95.0,low_risk
2b402d5dc42554061f8ea98d1916f148,irece,BA,1,363.79,1.0,5.0,0.0,0.0,95.0,low_risk
2bdb95a56a36ebbc6640337ac5eac174,sao paulo,SP,1,107.9,1.0,5.0,0.0,0.0,95.0,low_risk
2c00c85d30361cd2ced2969cffbbffa3,belo horizonte,MG,1,57.51,1.0,5.0,0.0,0.0,95.0,low_risk
2c538755f1ca9540af144f266e70df6c,castro pires,MG,1,359.91,1.0,5.0,0.0,0.0,95.0,low_risk
2c9005d8043aff18b8557ffb7b13cda4,cachoeiro de itapemirim,ES,1,129.64,1.0,5.0,0.0,0.0,95.0,low_risk
2d20f1cd18725c91147da0791d498022,londrina,PR,1,119.69,1.0,5.0,0.0,0.0,95.0,low_risk
2d34636518ba88f5349b732fcf8ba2e4,sao paulo,SP,1,168.63,1.0,5.0,0.0,0.0,95.0,low_risk
2d8cfba3fcd3170555941605edaa196a,osasco,SP,1,55.96,1.0,5.0,0.0,0.0,95.0,low_risk
2ef086a599b597572aca4433b7ed6b3d,jaragua do sul,SC,1,64.1,1.0,5.0,0.0,0.0,95.0,low_risk
2f1e7b90e01d9f086cbcb301c0c3d406,blumenau,SC,1,71.66,1.0,5.0,0.0,0.0,95.0,low_risk
2f3d8b4c9e2ee165075331fea3f3095a,sao jose,SC,1,147.35,1.0,5.0,0.0,0.0,95.0,low_risk
31e60bf8d103ce47932a85f5562deb16,goiania,GO,1,239.04,1.0,5.0,0.0,0.0,95.0,low_risk
3289d8c3eef4873f91ce0b1343c0dd58,praia grande,SP,1,219.27,1.0,5.0,0.0,0.0,95.0,low_risk
3296662b1331dea51e744505065ae889,catanduva,SP,1,545.51,1.0,5.0,0.0,0.0,95.0,low_risk
32e5635e63cb374eb63afdd242fb6134,rio de janeiro,RJ,1,927.82,1.0,5.0,0.0,0.0,95.0,low_risk
32f83ffe11cd40f7adcf4eef171f52d9,uruguaiana,RS,1,45.09,1.0,5.0,0.0,0.0,95.0,low_risk
3442033154be05bac582e173ef54fd12,sao paulo,SP,1,169.39,1.0,5.0,0.0,0.0,95.0,low_risk
35281d148dcf7134bae913c57db4e6da,sao paulo,SP,1,137.02,1.0,5.0,0.0,0.0,95.0,low_risk
377bc18334c78dd2f1535ef22a3ad225,sao jose dos pinhais,PR,1,224.44,1.0,5.0,0.0,0.0,95.0,low_risk
389e45560e33d2d0747f949dcddbc08e,sao jose dos campos,SP,1,47.43,1.0,5.0,0.0,0.0,95.0,low_risk
38f276ca6e7cc95a6d1bb55ac9e5550f,marilia,SP,1,36.84,1.0,5.0,0.0,0.0,95.0,low_risk
392f7f2c797e4dc077e4311bde2ab8ce,rio de janeiro,RN,2,88.56,1.0,5.0,0.0,0.0,95.0,low_risk
3986c0b54f6b748b75e7bd4e092aa3e5,curitiba,PR,1,40.27,1.0,5.0,0.0,0.0,95.0,low_risk
398cb257329ef7af7f1943a8974a3cbc,salvador,BA,1,161.37,1.0,5.0,0.0,0.0,95.0,low_risk
3ac588cd562971392504a9e17130c40b,limeira,SP,1,19.29,1.0,5.0,0.0,0.0,95.0,low_risk
3b18f9856c6eb2413eafedb58e9eecd9,santo andre,SP,1,335.09,1.0,5.0,0.0,0.0,95.0,low_risk
3bfba5a77604f6dfae7e6dd7aaf65821,londrina,PR,4,2218.19,1.0,5.0,0.0,0.0,95.0,low_risk
3c88ed2e76a2247933a15daa7161eb1c,cosmopolis,SP,1,306.2,1.0,5.0,0.0,0.0,95.0,low_risk
3d2400ac620cffa23ac81bd192f7f555,sao bernardo do campo,SP,1,113.9,1.0,5.0,0.0,0.0,95.0,low_risk
3ded4e2d5f135cb103e5949d7263d2dd,pouso alegre,MG,1,62.38,1.0,5.0,0.0,0.0,95.0,low_risk
3e35a8bb43569389d3cebef0ce820f69,sao paulo,SP,1,84.68,1.0,5.0,0.0,0.0,95.0,low_risk
3e46a38ee171c503c3b4a3f23fe3bf0c,sorocaba,SP,1,69.01,1.0,5.0,0.0,0.0,95.0,low_risk
3e51f9cbe317bc3a88f2c76583811ee4,sao paulo,SP,1,84.78,1.0,5.0,0.0,0.0,95.0,low_risk
40ec8ab6cdafbcc4f544da38c67da39a,francisco beltrao,PR,2,157.0,1.0,5.0,0.0,0.0,95.0,low_risk
4125d9385a25e82d2f72d3a0fd55bc3f,santos,SP,1,61.3,1.0,5.0,0.0,0.0,95.0,low_risk
417a1e6c7321084d2a0ae0d023cfad93,imigrante,RS,1,61.38,1.0,5.0,0.0,0.0,95.0,low_risk
41958cbd3335433c8740300e8cd600d5,sao paulo,SP,1,40.38,1.0,5.0,0.0,0.0,95.0,low_risk
422be4cc81a457fdb46f47edeb968ae5,ibitinga,SP,1,317.37,1.0,5.0,0.0,0.0,95.0,low_risk
436bf27f2f18474fc6047702e9f8a866,campinas,SP,1,44.42,1.0,5.0,0.0,0.0,95.0,low_risk
43753b27d77860f1654aa72e251a7878,barro alto,BA,1,66.28,1.0,5.0,0.0,0.0,95.0,low_risk
4450bd8327d471c4a11a83d1445b1b62,cotia,SP,1,214.56,1.0,5.0,0.0,0.0,95.0,low_risk
44717f64ec2a457979cf83c429077666,santa rosa,RS,2,170.91,1.0,5.0,0.0,0.0,95.0,low_risk
447d377bdb757058acb569025ee18a93,carazinho,RS,1,83.01,1.0,5.0,0.0,0.0,95.0,low_risk
458d868c9642f55f18f04e951a3fdde6,porto alegre,RS,2,5645.5,1.0,5.0,0.0,-0.0003,95.0,low_risk
45a3d05fb00435e52a28859dd03703b3,guarulhos,SP,1,1323.79,1.0,5.0,0.0,0.0,95.0,low_risk
466222e777149751370e7e98fb623b0c,rio de janeiro,RJ,1,105.45,1.0,5.0,0.0,0.0,95.0,low_risk
483ca627d131e18f988349b1655c0acd,mogi mirim,SP,1,283.73,1.0,5.0,0.0,0.0,95.0,low_risk
48e5ee06fb2dc74df1c711a9b6dfac2a,oliveira,MG,1,102.3,1.0,5.0,0.0,0.0,95.0,low_risk
4965a7002cca77301c82d3f91b82e1a9,sorocaba,SP,1,16.36,1.0,5.0,0.0,0.0,95.0,low_risk
497709c2976a8fa308730a2dec5b0726,diadema,SP,1,94.04,1.0,5.0,0.0,0.0,95.0,low_risk
49f8d2ea7b718d0ce587d34207caf2b4,sao bernardo do campo,SP,1,165.26,1.0,5.0,0.0,0.0,95.0,low_risk
4a5b36211b1f51bf7eaa5c10a57fa483,sao goncalo,RJ,1,155.26,1.0,5.0,0.0,0.0,95.0,low_risk
4aba6a02a788d3ec81c03137144d9a80,canoinhas,SC,1,105.28,1.0,5.0,0.0,0.0,95.0,low_risk
4bde6149c15cf7e177b36fa060dd6de8,carazinho,RS,2,192.46,1.0,5.0,0.0,0.0,95.0,low_risk
4be9ae93c4fc0f41713d71a4194ee1b3,divinopolis,MG,1,136.97,1.0,5.0,0.0,0.0,95.0,low_risk
4cc4fd4fdd406a85bbdc1f824b731bd7,toledo,PR,1,571.22,1.0,5.0,0.0,0.0,95.0,low_risk
4dab98ca6cd6d3df586203cefd28a042,porto alegre,RS,1,173.23,1.0,5.0,0.0,0.0,95.0,low_risk
4dc2e811a1760953cb7c6a590b498943,itapui,SP,1,199.84,1.0,5.0,0.0,0.0,95.0,low_risk
4ddeb3e828550cddc8d45c8bc36ab2d1,sao paulo,SP,1,164.45,1.0,5.0,0.0,0.0,95.0,low_risk
4e480be820e37de1444325ff358c9296,tres coracoes,MG,1,573.74,1.0,5.0,0.0,0.0,95.0,low_risk
4e92348462c75b6c842b994ce84a0ed4,cachoeirinha,RS,1,85.49,1.0,5.0,0.0,0.0,95.0,low_risk
4fae87d32467e18eb46e4a76a0a0b9ce,ronda alta,RS,1,120.8,1.0,5.0,0.0,0.0,95.0,low_risk
4fe2f67634d00c021aa01f96b6f2d68e,maringa,PR,2,118.84,1.0,5.0,0.0,0.0,95.0,low_risk
50a7e551a7b3f8d37cd6e32d8bfbe5ea,sao caetano do sul,SP,1,167.96,1.0,5.0,0.0,0.0,95.0,low_risk
50bf89f1349bc0409a268c3a49678009,jaci,SP,1,282.47,1.0,5.0,0.0,0.0,95.0,low_risk
51e0557bc7b86de13e946c60ee91ce39,belo horizonte,MG,1,63.4,1.0,5.0,0.0,0.0,95.0,low_risk
52b53f7061969fe471d119b6195da864,itajai,SP,1,98.37,1.0,5.0,0.0,0.0,95.0,low_risk
5305693ffae2d3463377b1f6fe67b15a,penapolis,SP,1,106.55,1.0,5.0,0.0,0.0,95.0,low_risk
53336f97ddbe53e2a617d07b17447b95,sao paulo,SP,1,674.83,1.0,5.0,0.0,0.0,95.0,low_risk
544863df86ed3b78a04e0820d41430ee,serra,ES,1,39.17,1.0,5.0,0.0,0.0,95.0,low_risk
57a834594e1e9e9219603bfec184eadc,santa rosa,RS,1,166.05,1.0,5.0,0.0,0.0,95.0,low_risk
585175ec331ea177fa47199e39a6170a,montes claros,MG,1,3602.47,1.0,5.0,0.0,0.0,95.0,low_risk
58c851d1a3c7cd3da329eb59453fed44,rio claro,SP,2,293.26,1.0,5.0,0.0,0.0,95.0,low_risk
5996cddab893a4652a15592fb58ab8db,presidente prudente,SP,1,880.75,1.0,5.0,0.0,0.0,95.0,low_risk
59de1d4c8c057c2a53acd4ca66531af2,curitiba,PR,1,156.75,1.0,5.0,0.0,0.0,95.0,low_risk
5a4236931428800e9d9cc04af0987118,sao paulo,SP,1,90.66,1.0,5.0,0.0,0.0,95.0,low_risk
5a9b3bcab695173c820e53934574ae80,salto,SP,1,203.77,1.0,5.0,0.0,0.0,95.0,low_risk
5bba18b40e8c973b0f32e748004775b0,itajobi,SP,1,784.8,1.0,5.0,0.0,0.0,95.0,low_risk
5d9f3746e112e696f98ea22c56b3e912,sao paulo,SP,1,1370.41,1.0,5.0,0.0,0.0,95.0,low_risk
5db42a6cd9bf1bf0d3aab9582767f168,vitoria,ES,1,219.33,1.0,5.0,0.0,0.0,95.0,low_risk
5de1c80811ce7007f62f00d971236c09,florianopolis,SC,2,107.75,1.0,5.0,0.0,0.0,95.0,low_risk
5e063e85d44b0f5c3e6ec3131103a57e,sao paulo,SP,1,30.32,1.0,5.0,0.0,0.0,95.0,low_risk
5e106d93b717c2682b9383da480364a1,santa terezinha de itaipu,PR,1,467.61,1.0,5.0,0.0,0.0,95.0,low_risk
5e25c632f9db6cfb8bc100421c2737b6,chapeco,SC,1,278.91,1.0,5.0,0.0,0.0,95.0,low_risk
5f57db27027655e6c6a391601daa0258,viana,ES,1,151.04,1.0,5.0,0.0,0.0,95.0,low_risk
6235903333ba7de1928c869e268e5964,treze tilias,SC,1,135.48,1.0,5.0,0.0,0.0,95.0,low_risk
63191ead8d3b2f937cd1996fdcbbad20,jundiai,SP,1,420.29,1.0,5.0,0.0,0.0,95.0,low_risk
63272377184e969942f7fff221be858d,sao paulo,SP,2,216.23,1.0,5.0,0.0,0.0,95.0,low_risk
64c9a1db4e73e19aaafd3286dc448c96,curitiba,PR,1,482.6,1.0,5.0,0.0,0.0,95.0,low_risk
6561d6bf844e464b4019442692b40e02,franco da rocha,SP,1,49.45,1.0,5.0,0.0,0.0,95.0,low_risk
6624bc09786f0e41ae48dfc5eeb1a9e2,belo horizonte,MG,1,107.01,1.0,5.0,0.0,0.0,95.0,low_risk
668bf321538e5072858eaef6087ce027,pinhais,PR,1,28.01,1.0,5.0,0.0,0.0,95.0,low_risk
674207551483fec113276b67b0d871ff,sorocaba,SP,1,133.84,1.0,5.0,0.0,0.0,95.0,low_risk
686886775c8f6b1191c7b953fb52708c,pedreira,SP,1,202.62,1.0,5.0,0.0,0.0,95.0,low_risk
695051e2981c8b19e77cafe450d5bdf3,osasco,SP,1,182.45,1.0,5.0,0.0,0.0,95.0,low_risk
698624c6632eeba1774924dbea24c700,sao paulo,SP,1,35.13,1.0,5.0,0.0,0.0,95.0,low_risk
69b5eaa096c3f9d1e5c398c597f567d6,birigui,SP,2,987.02,1.0,5.0,0.0,0.0,95.0,low_risk
6a3139c7bf09ece22a4713d956acbe5e,sao sebastiao da grama/sp,SP,1,76.64,1.0,5.0,0.0,0.0,95.0,low_risk
6b1c4d4d9ccf0be3d8544eb0e71e5318,porto alegre,RS,1,1759.04,1.0,5.0,0.0,0.0,95.0,low_risk
6c17baf138731a4aaacc3210adf2037b,franca,SP,4,628.72,1.0,5.0,0.0,0.0,95.0,low_risk
6c6cc59a5c00cacc5054ca06d65cc282,santa maria,RS,1,1255.71,1.0,5.0,0.0,0.0,95.0,low_risk
6c77cd583b36a13aacccf2b3ee23e233,marilia,SP,1,31.69,1.0,5.0,0.0,0.0,95.0,low_risk
6ebf4eceee4dd9847201c82e77ef8123,rio de janeiro,RJ,1,82.03,1.0,5.0,0.0,0.0,95.0,low_risk
702835e4b785b67a084280efca355756,juiz de fora,MG,1,18.56,1.0,5.0,0.0,0.0,95.0,low_risk
70c0fda4c313d87115644d39e62eec60,caruaru,PE,1,63.08,1.0,5.0,0.0,0.0,95.0,low_risk
70f7e8018e3d46c748c92f026aa2585a,sao paulo,SP,1,277.68,1.0,5.0,0.0,0.0,95.0,low_risk
7178e1eaa97257d8b6d4b80efd77a025,tatui,SP,1,184.71,1.0,5.0,0.0,0.0,95.0,low_risk
720e6cf846ea7572cbb66b743fb91e6c,mogi das cruzes / sp,SP,1,68.55,1.0,5.0,0.0,0.0,95.0,low_risk
